__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1779288965.104171,,,,1779288965.104060650,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.104208,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.105068,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.105125,,,,1779288965.104981184,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.105953,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.106046,,,,1779288965.105916739,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.106950,,,,1779288965.106862545,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.106965,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.107826,,,,1779288965.107744694,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.107842,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.108791,,,,1779288965.108722448,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.108806,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.109796,,,,1779288965.109628916,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.109820,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.110672,,,,1779288965.110560179,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.110709,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.111462,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.111525,,,,1779288965.111420393,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.112435,,,,1779288965.112350225,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.112452,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.113366,,,,1779288965.113283157,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.113381,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.114191,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.114275,,,,1779288965.114140034,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.115206,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.115352,,,,1779288965.115129232,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.116028,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.116116,,,,1779288965.115987539,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.116947,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.116973,,,,1779288965.116874933,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.117957,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.117986,,,,1779288965.117924452,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.118813,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.118916,,,,1779288965.118764400,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.119688,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.119725,,,,1779288965.119635820,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.120597,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.120729,,,,1779288965.120554686,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.121501,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.121585,,,,1779288965.121469259,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.122413,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.122543,,,,1779288965.122372389,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.123426,,,,1779288965.123351574,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.123465,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.124325,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.124473,,,,1779288965.124261141,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.125205,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.125325,,,,1779288965.125166655,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.126196,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.126259,,,,1779288965.126074076,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.127130,,,,1779288965.127007008,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.127169,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.128051,,,,1779288965.127928019,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.128088,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.129027,,,,1779288965.128920078,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.129063,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.129822,,,,1779288965.129731894,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.129860,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.130745,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.130779,,,,1779288965.130675077,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.131594,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.131725,,,,1779288965.131537676,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.132617,,,,1779288965.132533312,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.132632,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.133434,,,,1779288965.133353472,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.133451,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.134538,,,,1779288965.134404898,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.134576,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.135296,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.135323,,,,1779288965.135248899,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.136168,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.136283,,,,1779288965.136137486,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.137094,,,,1779288965.137022734,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.137111,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.138114,,,,1779288965.138034821,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.138130,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.138931,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.138956,,,,1779288965.138874769,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.139924,,,,1779288965.139826298,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.139962,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.140960,,,,1779288965.140840530,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.141001,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.141744,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.141777,,,,1779288965.141667366,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.142707,,,,1779288965.142586470,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.142749,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.143644,,,,1779288965.143529654,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.143681,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.144505,,,,1779288965.144405603,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.144542,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.145458,,,,1779288965.145362616,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.145480,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.146384,,,,1779288965.146302700,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.146401,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.147166,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.147270,,,,1779288965.147131920,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.148148,,,,1779288965.148036242,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.148186,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.148990,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.149084,,,,1779288965.148955822,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.149966,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.150060,,,,1779288965.149928808,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.150915,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.150987,,,,1779288965.150869370,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.151762,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.151879,,,,1779288965.151719332,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.152684,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.152759,,,,1779288965.152645826,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.153689,,,,1779288965.153589964,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.153705,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.154581,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.154661,,,,1779288965.154531956,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.155531,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.155573,,,,1779288965.155457258,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.156440,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.156500,,,,1779288965.156333208,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.157406,,,,1779288965.157306433,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.157444,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.158216,,,,1779288965.158150673,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.158233,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.159160,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.159186,,,,1779288965.159114122,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.160118,,,,1779288965.160020590,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.160136,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.161038,,,,1779288965.160907269,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.161081,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.161891,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.161918,,,,1779288965.161838293,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.162911,,,,1779288965.162828684,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.162927,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.163673,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.163750,,,,1779288965.163638353,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.164685,,,,1779288965.164556742,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.164723,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.165658,,,,1779288965.165580273,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.165673,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.166453,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.166479,,,,1779288965.166373968,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.167472,,,,1779288965.167393208,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.167489,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.168353,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.168408,,,,1779288965.168302536,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.169183,,,,1779288965.169121265,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.169199,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.170217,,,,1779288965.170104265,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.170232,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.171128,,,,1779288965.171031237,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.171144,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.171951,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.171979,,,,1779288965.171911478,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.172942,,,,1779288965.172871113,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.172981,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.173865,,,,1779288965.173789263,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.173880,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.174728,,,,1779288965.174619436,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.174744,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.175626,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.175751,,,,1779288965.175571680,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.176515,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.176542,,,,1779288965.176468611,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.177508,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.177618,,,,1779288965.177472353,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.178499,,,,1779288965.178414583,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.178514,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.179271,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.179352,,,,1779288965.179236412,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.180241,,,,1779288965.180127859,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.180257,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.181139,,,,1779288965.181042671,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.181154,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.182138,,,,1779288965.182053089,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.182154,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.183015,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.183069,,,,1779288965.182956219,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.183963,,,,1779288965.183858395,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.184000,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.184837,,,,1779288965.184731245,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.184903,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.185683,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.185714,,,,1779288965.185638666,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.186679,,,,1779288965.186565638,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.186695,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.187551,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.187610,,,,1779288965.187483788,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.188583,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.188648,,,,1779288965.188493013,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.189422,,,,1779288965.189326525,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.189441,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.190253,,,,1779288965.190198183,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.190269,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.191223,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.191314,,,,1779288965.191167593,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.192261,,,,1779288965.192081213,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.192301,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.193067,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.193154,,,,1779288965.193028450,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.193927,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.194027,,,,1779288965.193879843,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.194993,,,,1779288965.194914341,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.195009,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.195878,,,,1779288965.195798397,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.195894,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.196659,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.196759,,,,1779288965.196617603,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.197590,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.197726,,,,1779288965.197546005,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.198605,,,,1779288965.198525190,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.198621,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.199432,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.199506,,,,1779288965.199398756,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.200435,,,,1779288965.200349331,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.200451,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.201446,,,,1779288965.201308966,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.201467,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.202184,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.202291,,,,1779288965.202147961,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.203146,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.203208,,,,1779288965.203068018,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.204141,,,,1779288965.204054356,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.204159,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.204943,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.204971,,,,1779288965.204898357,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.206008,,,,1779288965.205931902,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.206047,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.206916,,,,1779288965.206775665,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.206964,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.207707,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.207798,,,,1779288965.207646608,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.208649,,,,1779288965.208564997,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.208666,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.209614,,,,1779288965.209529161,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.209630,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.210497,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.210583,,,,1779288965.210455894,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.211431,,,,1779288965.211356401,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.211446,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.212259,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.212338,,,,1779288965.212225199,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.213239,,,,1779288965.213166952,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.213254,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.214163,,,,1779288965.214074850,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.214179,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.215010,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.215112,,,,1779288965.214968920,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.215950,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.216032,,,,1779288965.215903521,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.216905,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.217014,,,,1779288965.216860056,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.217818,,,,1779288965.217725039,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.217857,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.218729,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.218819,,,,1779288965.218684435,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.219627,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.219825,,,,1779288965.219584465,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.220695,,,,1779288965.220618248,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.220711,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.221501,,,,1779288965.221380234,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.221540,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.222423,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.222495,,,,1779288965.222373724,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.223410,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.223444,,,,1779288965.223353624,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.224259,,,,1779288965.224148035,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.224297,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.225134,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.225321,,,,1779288965.225097895,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.226101,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.226257,,,,1779288965.226069689,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.226960,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.227078,,,,1779288965.226921082,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.227978,,,,1779288965.227895737,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.227994,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.228863,,,,1779288965.228772640,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.228878,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.229762,,,,1779288965.229685783,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.229777,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.230673,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.230730,,,,1779288965.230607271,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.231491,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.231571,,,,1779288965.231459379,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.232493,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.232579,,,,1779288965.232454538,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.233470,,,,1779288965.233373404,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.233488,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.234290,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.234416,,,,1779288965.234245539,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.235221,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.235289,,,,1779288965.235163689,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.236279,,,,1779288965.236172438,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.236300,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.237161,,,,1779288965.237081289,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.237180,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.237955,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.238061,,,,1779288965.237927675,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.238857,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.238891,,,,1779288965.238810301,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.239852,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.239879,,,,1779288965.239795923,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.240700,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.240770,,,,1779288965.240667820,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.241659,,,,1779288965.241577625,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.241697,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.242659,,,,1779288965.242580891,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.242675,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.243459,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.243546,,,,1779288965.243426800,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.244491,,,,1779288965.244418621,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.244507,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.245407,,,,1779288965.245331526,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.245421,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.246182,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.246214,,,,1779288965.246141434,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.247200,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.247310,,,,1779288965.247168303,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.248064,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.248173,,,,1779288965.248028755,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.249089,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.249226,,,,1779288965.249060869,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.249923,,,,1779288965.249810219,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.249966,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.250789,,,,1779288965.250718594,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.250806,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.251824,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.251894,,,,1779288965.251694679,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.252609,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.252789,,,,1779288965.252571821,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.253689,,,,1779288965.253594637,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.253726,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.254444,,,,1779288965.254356146,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.254460,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.255322,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.255355,,,,1779288965.255277395,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.256437,,,,1779288965.256329060,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.256474,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.257217,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.257285,,,,1779288965.257175684,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.258124,,,,1779288965.258040905,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.258138,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.259124,,,,1779288965.259009361,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.259159,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.259964,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.260004,,,,1779288965.259915113,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.261024,,,,1779288965.260919571,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.261062,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.261885,,,,1779288965.261794567,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.261901,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.262683,,,,1779288965.262609482,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.262720,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.263752,,,,1779288965.263645649,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.263776,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.264574,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.264638,,,,1779288965.264522076,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.265482,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.265540,,,,1779288965.265419483,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.266455,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.266499,,,,1779288965.266402721,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.267373,,,,1779288965.267266989,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.267392,-0.000000000,0.000000000,0.000000000,,,,,
1779288965.268198,,,,1779288965.268121243,1.000000000,-0.000000000,1.000000000,0.000000000
1779288965.268217,-0.000000000,0.000000000,0.000000000,,,,,
