__time,/desired_joint_accelerations/data[0],/desired_joint_accelerations/data[1],/desired_joint_accelerations/layout/data_offset,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781199597.591595,,,,,,,1781199597.591496944,1.014270647,0.045662623,1.126090578,0.406986671
1781199597.592626,-0.059933270,-0.533077249,0.000000000,,,,,,,,
1781199597.592641,,,,-0.059948203,-0.533209189,0.000000000,,,,,
1781199597.592654,,,,,,,1781199597.592580557,1.014320426,0.045597176,1.126534255,0.406404560
1781199597.593699,-0.059917603,-0.532938815,0.000000000,,,,,,,,
1781199597.593712,,,,-0.061450227,-0.519827218,0.000000000,,,,,
1781199597.593714,,,,,,,1781199597.593610048,1.014368420,0.045532404,1.126962051,0.405856633
1781199597.594644,,,,-0.061350974,-0.520322185,0.000000000,,,,,
1781199597.594669,-0.059900824,-0.532818684,0.000000000,,,,,,,,
1781199597.594671,,,,,,,1781199597.594590425,1.014412085,0.045473494,1.127351284,0.405357007
1781199597.595761,-0.059885579,-0.532708292,0.000000000,,,,,,,,
1781199597.595773,,,,-0.061208469,-0.521326841,0.000000000,,,,,
1781199597.595776,,,,,,,1781199597.595671654,1.014460907,0.045407683,1.127786517,0.404796482
1781199597.596852,-0.059868590,-0.532582999,0.000000000,,,,,,,,
1781199597.596867,,,,-0.059885579,-0.532708292,0.000000000,,,,,
1781199597.596905,,,,,,,1781199597.596802473,1.014512074,0.045340101,1.128242662,0.404195308
1781199597.597885,-0.059852175,-0.532437969,0.000000000,,,,,,,,
1781199597.597901,,,,-0.061428376,-0.518946534,0.000000000,,,,,
1781199597.597903,,,,,,,1781199597.597795963,1.014557318,0.045278720,1.128646027,0.403676761
1781199597.598899,,,,-0.059852175,-0.532437969,0.000000000,,,,,
1781199597.598929,,,,,,,1781199597.598847389,1.014605463,0.045214989,1.129075259,0.403109821
1781199597.598977,-0.059836038,-0.532322788,0.000000000,,,,,,,,
1781199597.599925,-0.059820452,-0.532185080,0.000000000,,,,,,,,
1781199597.599941,,,,-0.059852175,-0.532437969,0.000000000,,,,,
1781199597.599954,,,,,,,1781199597.599881649,1.014652696,0.045152379,1.129496361,0.402552849
1781199597.601052,-0.059805075,-0.532049210,0.000000000,,,,,,,,
1781199597.601066,,,,-0.061259571,-0.519614340,0.000000000,,,,,
1781199597.601068,,,,,,,1781199597.600949764,1.014699881,0.045088271,1.129917065,0.402009070
1781199597.602056,,,,-0.061213744,-0.519628731,0.000000000,,,,,
1781199597.602071,,,,,,,1781199597.601936579,1.014743614,0.045028818,1.130307015,0.401504396
1781199597.602082,-0.059788151,-0.531926135,0.000000000,,,,,,,,
1781199597.603086,-0.059772432,-0.531811410,0.000000000,,,,,,,,
1781199597.603101,,,,-0.061096499,-0.520408844,0.000000000,,,,,
1781199597.603153,,,,,,,1781199597.603049994,1.014793848,0.044960555,1.130754966,0.400922943
1781199597.604152,-0.059754404,-0.531677909,0.000000000,,,,,,,,
1781199597.604168,,,,-0.061273511,-0.518542423,0.000000000,,,,,
1781199597.604181,,,,,,,1781199597.604119301,1.014841773,0.044895148,1.131182349,0.400369413
1781199597.605164,-0.059736920,-0.531551762,0.000000000,,,,,,,,
1781199597.605178,,,,-0.061185264,-0.519061113,0.000000000,,,,,
1781199597.605229,,,,,,,1781199597.605095625,1.014885670,0.044835242,1.131573849,0.399861206
1781199597.606191,-0.059720912,-0.531435055,0.000000000,,,,,,,,
1781199597.606202,,,,-0.059736920,-0.531551762,0.000000000,,,,,
1781199597.606205,,,,,,,1781199597.606113672,1.014931088,0.044774647,1.131978907,0.399322019
1781199597.607232,-0.059705735,-0.531300926,0.000000000,,,,,,,,
1781199597.607250,,,,-0.059720912,-0.531435055,0.000000000,,,,,
1781199597.607252,,,,,,,1781199597.607154131,1.014978123,0.044711823,1.132398387,0.398762974
1781199597.608300,,,,-0.059705735,-0.531300926,0.000000000,,,,,
1781199597.608325,-0.059689946,-0.531161361,0.000000000,,,,,,,,
1781199597.608327,,,,,,,1781199597.608254433,1.015026882,0.044646618,1.132833246,0.398182736
1781199597.609407,-0.059673500,-0.531015981,0.000000000,,,,,,,,
1781199597.609425,,,,-0.059689946,-0.531161361,0.000000000,,,,,
1781199597.609427,,,,,,,1781199597.609302044,1.015073608,0.044584060,1.133249975,0.397626056
1781199597.610433,-0.059657668,-0.530876031,0.000000000,,,,,,,,
1781199597.610447,,,,-0.061095776,-0.518577125,0.000000000,,,,,
1781199597.610459,,,,,,,1781199597.610383511,1.015121947,0.044517720,1.133681120,0.397062966
1781199597.611450,,,,-0.059657668,-0.530876031,0.000000000,,,,,
1781199597.611477,-0.059639667,-0.530744086,0.000000000,,,,,,,,
1781199597.611480,,,,,,,1781199597.611385584,1.015166209,0.044458325,1.134075910,0.396534426
1781199597.612554,-0.059624535,-0.530610336,0.000000000,,,,,,,,
1781199597.612569,,,,-0.059639667,-0.530744086,0.000000000,,,,,
1781199597.612572,,,,,,,1781199597.612456322,1.015214153,0.044393917,1.134503531,0.395961246
1781199597.613551,,,,-0.061081336,-0.517827599,0.000000000,,,,,
1781199597.613577,-0.059608070,-0.530464776,0.000000000,,,,,,,,
1781199597.613579,,,,,,,1781199597.613449097,1.015258662,0.044332592,1.134900549,0.395441352
1781199597.614644,-0.059591254,-0.530341902,0.000000000,,,,,,,,
1781199597.614660,,,,-0.059608070,-0.530464776,0.000000000,,,,,
1781199597.614662,,,,,,,1781199597.614548206,1.015307139,0.044267316,1.135332954,0.394860451
1781199597.615539,,,,-0.059591254,-0.530341902,0.000000000,,,,,
1781199597.615588,,,,,,,1781199597.615514755,1.015349902,0.044209675,1.135714399,0.394347460
1781199597.615665,-0.059574455,-0.530193404,0.000000000,,,,,,,,
1781199597.616646,,,,-0.059591254,-0.530341902,0.000000000,,,,,
1781199597.616676,,,,,,,1781199597.616578102,1.015396338,0.044146993,1.136128610,0.393789615
1781199597.616744,-0.059559577,-0.530061859,0.000000000,,,,,,,,
1781199597.617712,-0.059543331,-0.529918225,0.000000000,,,,,,,,
1781199597.617726,,,,-0.059574455,-0.530193404,0.000000000,,,,,
1781199597.617728,,,,,,,1781199597.617659807,1.015444259,0.044082232,1.136556059,0.393213259
1781199597.618767,-0.059526490,-0.529769319,0.000000000,,,,,,,,
1781199597.618782,,,,-0.060999541,-0.517143039,0.000000000,,,,,
1781199597.618784,,,,,,,1781199597.618664980,1.015488346,0.044021141,1.136949341,0.392695344
1781199597.619778,,,,-0.059526490,-0.529769319,0.000000000,,,,,
1781199597.619830,,,,,,,1781199597.619738817,1.015535848,0.043956813,1.137373092,0.392122844
1781199597.619880,-0.059509487,-0.529644685,0.000000000,,,,,,,,
1781199597.620875,-0.059492661,-0.529495936,0.000000000,,,,,,,,
1781199597.620889,,,,-0.059509487,-0.529644685,0.000000000,,,,,
