__time,/desired_joint_accelerations/data[0],/desired_joint_accelerations/data[1],/desired_joint_accelerations/layout/data_offset,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781155890.406682,,,,-0.012239121,-0.006119561,0.000000000,,,,,
1781155890.406817,,,,,,,1781155890.406626225,0.897639732,0.064038366,-0.731583305,0.029733362
1781155890.407230,-0.012271846,-0.006135923,0.000000000,,,,,,,,
1781155890.407608,,,,-0.012239121,-0.006119561,0.000000000,,,,,
1781155890.407714,,,,,,,1781155890.407546282,0.897698810,0.064027073,-0.731555875,0.029727715
1781155890.408203,-0.012304571,-0.006152286,0.000000000,,,,,,,,
1781155890.408570,,,,-0.011711319,-0.007030269,0.000000000,,,,,
1781155890.408669,,,,,,,1781155890.408504248,0.897759933,0.064015891,-0.731527497,0.029721003
1781155890.409271,-0.012337296,-0.006168648,0.000000000,,,,,,,,
1781155890.409517,,,,-0.011728911,-0.007064899,0.000000000,,,,,
1781155890.409541,,,,,,,1781155890.409362078,0.897814950,0.064005809,-0.731501956,0.029714930
1781155890.410231,-0.012370021,-0.006185011,0.000000000,,,,,,,,
1781155890.410383,,,,-0.011815944,-0.006988002,0.000000000,,,,,
1781155890.410451,,,,,,,1781155890.410265207,0.897874137,0.063994881,-0.731474479,0.029708467
1781155890.411387,,,,-0.011811309,-0.007068830,0.000000000,,,,,
1781155890.411395,,,,,,,1781155890.411202431,0.897933958,0.063983838,-0.731446710,0.029701858
1781155890.411402,-0.012402746,-0.006201373,0.000000000,,,,,,,,
1781155890.412253,,,,-0.011838619,-0.007093709,0.000000000,,,,,
1781155890.412261,-0.012435471,-0.006217735,0.000000000,,,,,,,,
1781155890.412285,,,,,,,1781155890.412151814,0.897992887,0.063972933,-0.731419356,0.029695324
1781155890.413205,,,,-0.011879292,-0.007096201,0.000000000,,,,,
1781155890.413243,,,,,,,1781155890.413125992,0.898054068,0.063961570,-0.731390958,0.029688536
1781155890.413363,-0.012468196,-0.006234098,0.000000000,,,,,,,,
1781155890.414009,,,,-0.011891957,-0.007146757,0.000000000,,,,,
1781155890.414140,,,,,,,1781155890.413941860,0.898106499,0.063951821,-0.731366623,0.029682677
1781155890.414464,-0.012500921,-0.006250460,0.000000000,,,,,,,,
1781155890.414965,,,,-0.012002517,-0.007029642,0.000000000,,,,,
1781155890.414997,,,,,,,1781155890.414864540,0.898167224,0.063940422,-0.731338439,0.029676001
1781155890.415280,-0.012533646,-0.006266823,0.000000000,,,,,,,,
1781155890.415924,,,,-0.011961106,-0.007173583,0.000000000,,,,,
1781155890.415972,,,,,,,1781155890.415767908,0.898225114,0.063929591,-0.731311572,0.029669505
1781155890.416385,-0.012566371,-0.006283185,0.000000000,,,,,,,,
1781155890.416729,,,,-0.012533646,-0.006266823,0.000000000,,,,,
1781155890.416821,,,,,,,1781155890.416658163,0.898280898,0.063918652,-0.731285683,0.029664035
1781155890.417357,-0.012599096,-0.006299548,0.000000000,,,,,,,,
1781155890.417707,,,,-0.012035230,-0.007124974,0.000000000,,,,,
1781155890.417751,,,,,,,1781155890.417646170,0.898343699,0.063906825,-0.731256539,0.029657034
1781155890.418480,-0.012631820,-0.006315910,0.000000000,,,,,,,,
1781155890.418735,,,,-0.012008314,-0.007236399,0.000000000,,,,,
1781155890.418763,,,,,,,1781155890.418537855,0.898399237,0.063896388,-0.731230768,0.029650744
1781155890.419275,-0.012664545,-0.006332273,0.000000000,,,,,,,,
1781155890.419494,,,,-0.012105884,-0.007141059,0.000000000,,,,,
1781155890.419548,,,,,,,1781155890.419435024,0.898458912,0.063885079,-0.731203077,0.029644073
1781155890.420327,-0.012697270,-0.006348635,0.000000000,,,,,,,,
1781155890.420411,,,,-0.012101475,-0.007221506,0.000000000,,,,,
1781155890.420448,,,,,,,1781155890.420344114,0.898516629,0.063874145,-0.731176296,0.029637548
1781155890.421230,-0.012729995,-0.006364998,0.000000000,,,,,,,,
1781155890.421400,,,,-0.012151820,-0.007207059,0.000000000,,,,,
1781155890.421563,,,,,,,1781155890.421325922,0.898576614,0.063862731,-0.731148465,0.029630779
1781155890.422318,,,,-0.012164284,-0.007258037,0.000000000,,,,,
1781155890.422348,-0.012762720,-0.006381360,0.000000000,,,,,,,,
1781155890.422467,,,,,,,1781155890.422286510,0.898635738,0.063851467,-0.731121034,0.029624058
1781155890.423181,,,,-0.012204773,-0.007260655,0.000000000,,,,,
1781155890.423254,,,,,,,1781155890.423102617,0.898692674,0.063840582,-0.731094619,0.029617583
1781155890.423262,-0.012795445,-0.006397723,0.000000000,,,,,,,,
1781155890.424181,,,,-0.012256881,-0.007243873,0.000000000,,,,,
1781155890.424323,,,,,,,1781155890.424127340,0.898756058,0.063828411,-0.731065215,0.029610389
1781155890.424369,-0.012828170,-0.006414085,0.000000000,,,,,,,,
1781155890.425074,,,,-0.012232205,-0.007358181,0.000000000,,,,,
1781155890.425102,,,,,,,1781155890.424941063,0.898810993,0.063817881,-0.731039732,0.029604055
1781155890.425259,-0.012860895,-0.006430447,0.000000000,,,,,,,,
1781155890.425902,,,,-0.012340311,-0.007245048,0.000000000,,,,,
1781155890.426051,,,,,,,1781155890.425873518,0.898868953,0.063806671,-0.731012846,0.029597474
1781155890.426247,-0.012893620,-0.006446810,0.000000000,,,,,,,,
1781155890.426880,,,,-0.012345739,-0.007308760,0.000000000,,,,,
1781155890.427041,,,,,,,1781155890.426821232,0.898925846,0.063795661,-0.730986457,0.029590956
1781155890.427314,-0.012926345,-0.006463172,0.000000000,,,,,,,,
1781155890.427789,,,,-0.012388098,-0.007308119,0.000000000,,,,,
1781155890.427822,,,,,,,1781155890.427667618,0.898984841,0.063784203,-0.730959094,0.029584197
1781155890.428267,-0.012959070,-0.006479535,0.000000000,,,,,,,,
1781155890.428743,,,,-0.012926345,-0.006463172,0.000000000,,,,,
1781155890.428825,,,,,,,1781155890.428653717,0.899042477,0.063772521,-0.730932362,0.029578355
1781155890.429378,-0.012991795,-0.006495897,0.000000000,,,,,,,,
1781155890.429673,,,,-0.012411338,-0.007347365,0.000000000,,,,,
1781155890.429728,,,,,,,1781155890.429584265,0.899105513,0.063760251,-0.730903127,0.029571091
1781155890.430549,-0.013024520,-0.006512260,0.000000000,,,,,,,,
1781155890.430784,,,,-0.012398963,-0.007433235,0.000000000,,,,,
1781155890.430879,,,,,,,1781155890.430680752,0.899171374,0.063747441,-0.730872583,0.029563412
1781155890.431370,-0.013057244,-0.006528622,0.000000000,,,,,,,,
1781155890.431492,,,,-0.012406853,-0.007490991,0.000000000,,,,,
1781155890.431657,,,,,,,1781155890.431437492,0.899220676,0.063737844,-0.730849720,0.029557617
1781155890.432355,,,,-0.012586767,-0.007256495,0.000000000,,,,,
1781155890.432394,,,,,,,1781155890.432223320,0.899276324,0.063726853,-0.730823916,0.029551281
1781155890.432399,-0.013089969,-0.006544985,0.000000000,,,,,,,,
1781155890.433449,,,,-0.012562345,-0.007371800,0.000000000,,,,,
1781155890.433459,,,,,,,1781155890.433250189,0.899339710,0.063714355,-0.730794523,0.029543947
1781155890.433465,-0.013122694,-0.006561347,0.000000000,,,,,,,,
1781155890.434225,,,,-0.012526593,-0.007503720,0.000000000,,,,,
1781155890.434293,,,,,,,1781155890.434149265,0.899395872,0.063703311,-0.730768483,0.029537332
1781155890.434302,-0.013155419,-0.006577710,0.000000000,,,,,,,,
1781155890.435134,,,,-0.012623901,-0.007409060,0.000000000,,,,,
1781155890.435170,,,,,,,1781155890.435026884,0.899454141,0.063691762,-0.730741467,0.029530553
1781155890.435254,-0.013188144,-0.006594072,0.000000000,,,,,,,,
1781155890.436072,,,,-0.012637543,-0.007458564,0.000000000,,,,,
1781155890.436103,,,,,,,1781155890.435982943,0.899514569,0.063679770,-0.730713451,0.029523476
1781155890.436251,-0.013220869,-0.006610435,0.000000000,,,,,,,,
1781155890.436913,,,,-0.012651192,-0.007506876,0.000000000,,,,,
1781155890.437023,,,,,,,1781155890.436864614,0.899570534,0.063668650,-0.730687505,0.029516877
1781155890.437235,-0.013253594,-0.006626797,0.000000000,,,,,,,,
1781155890.437788,,,,-0.012723670,-0.007455209,0.000000000,,,,,
1781155890.437917,,,,,,,1781155890.437729359,0.899625363,0.063657691,-0.730662088,0.029510456
1781155890.438240,-0.013286319,-0.006643159,0.000000000,,,,,,,,
1781155890.438698,,,,-0.012766269,-0.007455132,0.000000000,,,,,
1781155890.438767,,,,,,,1781155890.438630819,0.899682887,0.063646152,-0.730635422,0.029503718
1781155890.439248,-0.013319044,-0.006659522,0.000000000,,,,,,,,
1781155890.439637,,,,-0.012774989,-0.007512232,0.000000000,,,,,
1781155890.439702,,,,,,,1781155890.439567089,0.899742417,0.063634201,-0.730607828,0.029496690
1781155890.440271,-0.013351769,-0.006675884,0.000000000,,,,,,,,
1781155890.440666,,,,-0.012790008,-0.007558134,0.000000000,,,,,
1781155890.440714,,,,,,,1781155890.440608740,0.899807712,0.063621075,-0.730577563,0.029488933
1781155890.441371,-0.013384494,-0.006692247,0.000000000,,,,,,,,
1781155890.441507,,,,-0.012738886,-0.007644459,0.000000000,,,,,
1781155890.441589,,,,,,,1781155890.441440105,0.899861783,0.063610246,-0.730552502,0.029482435
1781155890.442437,-0.013417219,-0.006708609,0.000000000,,,,,,,,
1781155890.442470,,,,-0.012871609,-0.007490292,0.000000000,,,,,
1781155890.442652,,,,,,,1781155890.442432642,0.899923601,0.063597735,-0.730523851,0.029475154
1781155890.443356,,,,-0.012834923,-0.007625660,0.000000000,,,,,
1781155890.443362,-0.013449944,-0.006724972,0.000000000,,,,,,,,
1781155890.443378,,,,,,,1781155890.443271399,0.899979054,0.063586542,-0.730498152,0.029468504
1781155890.444294,-0.013482668,-0.006741334,0.000000000,,,,,,,,
1781155890.444362,,,,-0.012924609,-0.007544147,0.000000000,,,,,
1781155890.444371,,,,,,,1781155890.444197416,0.900038279,0.063574501,-0.730470707,0.029461476
1781155890.445283,,,,-0.012923499,-0.007618512,0.000000000,,,,,
1781155890.445329,,,,,,,1781155890.445163488,0.900098337,0.063562290,-0.730442876,0.029454278
1781155890.445379,-0.013515393,-0.006757697,0.000000000,,,,,,,,
1781155890.446098,,,,-0.012949006,-0.007646418,0.000000000,,,,,
1781155890.446172,,,,,,,1781155890.445991278,0.900151821,0.063551393,-0.730418093,0.029447843
1781155890.446180,-0.013548118,-0.006774059,0.000000000,,,,,,,,
1781155890.447102,,,,-0.013040178,-0.007563378,0.000000000,,,,,
1781155890.447133,,,,,,,1781155890.447015047,0.900214827,0.063538462,-0.730388899,0.029440342
1781155890.447311,-0.013580843,-0.006790422,0.000000000,,,,,,,,
1781155890.447950,,,,-0.012987939,-0.007724456,0.000000000,,,,,
1781155890.448020,,,,,,,1781155890.447872639,0.900269182,0.063527349,-0.730363715,0.029433733
1781155890.448330,-0.013613568,-0.006806784,0.000000000,,,,,,,,
1781155890.448842,,,,-0.013098028,-0.007608254,0.000000000,,,,,
1781155890.448910,,,,,,,1781155890.448766708,0.900327184,0.063515388,-0.730336843,0.029426786
1781155890.449237,-0.013646293,-0.006823147,0.000000000,,,,,,,,
1781155890.449861,,,,-0.013097919,-0.007681124,0.000000000,,,,,
1781155890.449905,,,,,,,1781155890.449673891,0.900384733,0.063503518,-0.730310182,0.029419825
1781155890.450237,-0.013679018,-0.006839509,0.000000000,,,,,,,,
1781155890.450650,,,,-0.013679018,-0.006839509,0.000000000,,,,,
1781155890.450794,,,,,,,1781155890.450615644,0.900441173,0.063491358,-0.730284035,0.029413745
1781155890.451302,-0.013711743,-0.006855871,0.000000000,,,,,,,,
1781155890.451567,,,,-0.013174600,-0.007700861,0.000000000,,,,,
1781155890.451617,,,,,,,1781155890.451499462,0.900500719,0.063479000,-0.730256450,0.029406521
1781155890.452185,-0.013744468,-0.006872234,0.000000000,,,,,,,,
1781155890.452448,,,,-0.013149772,-0.007735908,0.000000000,,,,,
1781155890.452539,,,,,,,1781155890.452397585,0.900558343,0.063467061,-0.730229757,0.029399497
1781155890.453196,-0.013777193,-0.006888596,0.000000000,,,,,,,,
1781155890.453481,,,,-0.013199697,-0.007722741,0.000000000,,,,,
1781155890.453548,,,,,,,1781155890.453370094,0.900620333,0.063454166,-0.730201044,0.029391953
1781155890.454334,,,,-0.013193518,-0.007805005,0.000000000,,,,,
1781155890.454381,,,,,,,1781155890.454236507,0.900675938,0.063442602,-0.730175289,0.029385112
1781155890.454421,-0.013809918,-0.006904959,0.000000000,,,,,,,,
1781155890.455316,-0.013842643,-0.006921321,0.000000000,,,,,,,,
1781155890.455403,,,,-0.013283200,-0.007724217,0.000000000,,,,,
1781155890.455410,,,,,,,1781155890.455209494,0.900736724,0.063429873,-0.730147136,0.029377710
1781155890.456119,,,,-0.013269552,-0.007819649,0.000000000,,,,,
1781155890.456221,,,,,,,1781155890.456089735,0.900791676,0.063418375,-0.730121686,0.029370934
1781155890.456232,-0.013875368,-0.006937684,0.000000000,,,,,,,,
1781155890.457083,,,,-0.013354379,-0.007747003,0.000000000,,,,,
1781155890.457167,,,,,,,1781155890.456990957,0.900849249,0.063406249,-0.730095023,0.029363900
1781155890.457340,-0.013908092,-0.006954046,0.000000000,,,,,,,,
1781155890.458170,,,,-0.013363524,-0.007803770,0.000000000,,,,,
1781155890.458290,,,,,,,1781155890.458048344,0.900913995,0.063392600,-0.730065040,0.029355929
1781155890.458397,-0.013940817,-0.006970409,0.000000000,,,,,,,,
1781155890.458930,,,,-0.013940817,-0.006970409,0.000000000,,,,,
1781155890.459082,,,,,,,1781155890.458876371,0.900964712,0.063381445,-0.730041555,0.029350352
1781155890.459533,-0.013973542,-0.006986771,0.000000000,,,,,,,,
1781155890.459933,,,,-0.013487519,-0.007742944,0.000000000,,,,,
1781155890.459978,,,,,,,1781155890.459767342,0.901023313,0.063368972,-0.730014419,0.029343191
1781155890.460391,-0.014006267,-0.007003134,0.000000000,,,,,,,,
1781155890.460780,,,,-0.013973542,-0.006986771,0.000000000,,,,,
1781155890.460947,,,,,,,1781155890.460713148,0.901082391,0.063355942,-0.729987064,0.029336676
1781155890.461370,-0.014038992,-0.007019496,0.000000000,,,,,,,,
1781155890.461787,,,,-0.013445506,-0.007886366,0.000000000,,,,,
1781155890.461872,,,,,,,1781155890.461691141,0.901143940,0.063342877,-0.729958565,0.029329013
1781155890.462524,-0.014071717,-0.007035859,0.000000000,,,,,,,,
1781155890.462720,,,,-0.013459312,-0.007926992,0.000000000,,,,,
1781155890.462792,,,,,,,1781155890.462627649,0.901204239,0.063330062,-0.729930647,0.029321466
1781155890.463438,-0.014104442,-0.007052221,0.000000000,,,,,,,,
1781155890.463661,,,,-0.013503239,-0.007924000,0.000000000,,,,,
1781155890.463732,,,,,,,1781155890.463564873,0.901263513,0.063317421,-0.729903205,0.029314048
1781155890.464424,-0.014137167,-0.007068583,0.000000000,,,,,,,,
1781155890.464457,,,,-0.013544993,-0.007925069,0.000000000,,,,,
1781155890.464514,,,,,,,1781155890.464387178,0.901317351,0.063305902,-0.729878281,0.029307308
1781155890.465290,-0.014169892,-0.007084946,0.000000000,,,,,,,,
1781155890.465488,,,,-0.013625976,-0.007859891,0.000000000,,,,,
1781155890.465522,,,,,,,1781155890.465306282,0.901376133,0.063293247,-0.729851069,0.029300008
1781155890.466288,-0.014202617,-0.007101308,0.000000000,,,,,,,,
1781155890.466337,,,,-0.013614494,-0.007951357,0.000000000,,,,,
1781155890.466532,,,,,,,1781155890.466298580,0.901436060,0.063280354,-0.729823329,0.029292478
1781155890.467143,,,,-0.013637283,-0.007983643,0.000000000,,,,,
1781155890.467211,,,,,,,1781155890.467086315,0.901488196,0.063269117,-0.729799196,0.029285899
1781155890.467215,-0.014235342,-0.007117671,0.000000000,,,,,,,,
1781155890.468133,,,,-0.013739301,-0.007882782,0.000000000,,,,,
1781155890.468174,,,,,,,1781155890.468068361,0.901550601,0.063255562,-0.729770312,0.029278123
1781155890.468177,-0.014268067,-0.007134033,0.000000000,,,,,,,,
1781155890.468961,,,,-0.013680341,-0.008054617,0.000000000,,,,,
1781155890.469029,,,,,,,1781155890.468898058,0.901603149,0.063244195,-0.729745991,0.029271430
1781155890.469308,-0.014300792,-0.007150396,0.000000000,,,,,,,,
1781155890.469934,,,,-0.013801200,-0.007920837,0.000000000,,,,,
1781155890.470004,,,,,,,1781155890.469872236,0.901664474,0.063230810,-0.729717610,0.029263748
1781155890.470331,-0.014333516,-0.007166758,0.000000000,,,,,,,,
1781155890.470805,,,,-0.013755417,-0.008070611,0.000000000,,,,,
1781155890.470866,,,,,,,1781155890.470753431,0.901720672,0.063218582,-0.729691602,0.029256574
1781155890.471222,-0.014366241,-0.007183121,0.000000000,,,,,,,,
1781155890.471730,,,,-0.013834153,-0.008008063,0.000000000,,,,,
1781155890.471886,,,,,,,1781155890.471677542,0.901778713,0.063205879,-0.729664743,0.029249220
1781155890.472229,-0.014398966,-0.007199483,0.000000000,,,,,,,,
1781155890.472655,,,,-0.014398966,-0.007199483,0.000000000,,,,,
1781155890.472698,,,,,,,1781155890.472571373,0.901834194,0.063193237,-0.729639069,0.029242899
1781155890.473310,-0.014431691,-0.007215846,0.000000000,,,,,,,,
1781155890.473722,,,,-0.013903026,-0.008041851,0.000000000,,,,,
1781155890.473820,,,,,,,1781155890.473607779,0.901899893,0.063178779,-0.729608668,0.029234537
1781155890.474429,-0.014464416,-0.007232208,0.000000000,,,,,,,,
1781155890.474562,,,,-0.013814882,-0.008183554,0.000000000,,,,,
1781155890.474680,,,,,,,1781155890.474526644,0.901957888,0.063166095,-0.729581833,0.029227023
1781155890.475423,-0.014497141,-0.007248571,0.000000000,,,,,,,,
1781155890.475577,,,,-0.013916562,-0.008082445,0.000000000,,,,,
1781155890.475635,,,,,,,1781155890.475471497,0.902014722,0.063153571,-0.729555538,0.029219749
1781155890.476316,-0.014529866,-0.007264933,0.000000000,,,,,,,,
1781155890.476514,,,,-0.013959224,-0.008082848,0.000000000,,,,,
1781155890.476575,,,,,,,1781155890.476382017,0.902072195,0.063140865,-0.729528948,0.029212392
1781155890.477369,,,,-0.013986203,-0.008108814,0.000000000,,,,,
1781155890.477380,-0.014562591,-0.007281295,0.000000000,,,,,,,,
1781155890.477503,,,,,,,1781155890.477341175,0.902131102,0.063127814,-0.729501695,0.029204825
1781155890.478243,,,,-0.014006214,-0.008146290,0.000000000,,,,,
1781155890.478379,,,,,,,1781155890.478194237,0.902187082,0.063115391,-0.729475799,0.029197600
1781155890.478390,-0.014595316,-0.007297658,0.000000000,,,,,,,,
1781155890.479110,,,,-0.014065023,-0.008118383,0.000000000,,,,,
1781155890.479179,,,,,,,1781155890.479038477,0.902242456,0.063103049,-0.729450184,0.029190476
1781155890.479280,-0.014628041,-0.007314020,0.000000000,,,,,,,,
1781155890.480004,,,,-0.014102993,-0.008126080,0.000000000,,,,,
1781155890.480072,,,,,,,1781155890.479934692,0.902299927,0.063090202,-0.729423600,0.029183074
1781155890.480253,-0.014660766,-0.007330383,0.000000000,,,,,,,,
1781155890.480872,,,,-0.014117040,-0.008173740,0.000000000,,,,,
1781155890.480922,,,,,,,1781155890.480818987,0.902355759,0.063077707,-0.729397775,0.029175839
1781155890.481218,-0.014693491,-0.007346745,0.000000000,,,,,,,,
1781155890.481800,,,,-0.014164436,-0.008164971,0.000000000,,,,,
1781155890.481867,,,,,,,1781155890.481745005,0.902414268,0.063064565,-0.729370714,0.029168264
1781155890.482247,-0.014726216,-0.007363108,0.000000000,,,,,,,,
1781155890.482743,,,,-0.014173276,-0.008221502,0.000000000,,,,,
1781155890.482813,,,,,,,1781155890.482671738,0.902472889,0.063051388,-0.729343602,0.029160620
1781155890.483203,-0.014758940,-0.007379470,0.000000000,,,,,,,,
1781155890.483629,,,,-0.014205138,-0.008238765,0.000000000,,,,,
1781155890.483669,,,,,,,1781155890.483571291,0.902529544,0.063038622,-0.729317402,0.029153216
1781155890.484235,-0.014791665,-0.007395833,0.000000000,,,,,,,,
1781155890.484570,,,,-0.014255343,-0.008225544,0.000000000,,,,,
1781155890.484647,,,,,,,1781155890.484522343,0.902588828,0.063025212,-0.729289986,0.029145478
1781155890.485341,-0.014824390,-0.007412195,0.000000000,,,,,,,,
1781155890.485527,,,,-0.014231860,-0.008265038,0.000000000,,,,,
1781155890.485575,,,,,,,1781155890.485472441,0.902649146,0.063011589,-0.729262094,0.029137567
1781155890.486318,-0.014857115,-0.007428558,0.000000000,,,,,,,,
1781155890.486491,,,,-0.014255539,-0.008296143,0.000000000,,,,,
1781155890.486563,,,,,,,1781155890.486411333,0.902705786,0.062998772,-0.729235904,0.029130108
1781155890.487298,-0.014889840,-0.007444920,0.000000000,,,,,,,,
1781155890.487484,,,,-0.014320992,-0.008257221,0.000000000,,,,,
1781155890.487530,,,,,,,1781155890.487321615,0.902764958,0.062985318,-0.729208545,0.029122351
1781155890.488286,,,,-0.014331023,-0.008311939,0.000000000,,,,,
1781155890.488295,-0.014922565,-0.007461283,0.000000000,,,,,,,,
1781155890.488388,,,,,,,1781155890.488228798,0.902821739,0.062972396,-0.729182293,0.029114856
1781155890.489296,,,,-0.014385122,-0.008291894,0.000000000,,,,,
1781155890.489338,,,,,,,1781155890.489212751,0.902883305,0.062958329,-0.729153830,0.029106747
1781155890.489347,-0.014955290,-0.007477645,0.000000000,,,,,,,,
1781155890.490163,,,,-0.014375191,-0.008379938,0.000000000,,,,,
1781155890.490263,,,,,,,1781155890.490023136,0.902935830,0.062946334,-0.729129548,0.029099755
1781155890.490306,-0.014988015,-0.007494007,0.000000000,,,,,,,,
1781155890.490982,,,,-0.014488516,-0.008260300,0.000000000,,,,,
1781155890.491018,,,,,,,1781155890.490901709,0.902991018,0.062933629,-0.729104036,0.029092511
1781155890.491346,-0.015020740,-0.007510370,0.000000000,,,,,,,,
1781155890.491991,,,,-0.014497129,-0.008317986,0.000000000,,,,,
1781155890.492029,,,,,,,1781155890.491879940,0.903052027,0.062919572,-0.729075834,0.029084446
1781155890.492320,-0.015053465,-0.007526732,0.000000000,,,,,,,,
1781155890.492862,,,,-0.014478223,-0.008420431,0.000000000,,,,,
1781155890.492894,,,,,,,1781155890.492779732,0.903108723,0.062906523,-0.729049628,0.029076857
1781155890.493348,-0.015086190,-0.007543095,0.000000000,,,,,,,,
1781155890.493760,,,,-0.015053465,-0.007526732,0.000000000,,,,,
1781155890.493875,,,,,,,1781155890.493707418,0.903163508,0.062893410,-0.729024306,0.029070300
1781155890.494275,-0.015118915,-0.007559457,0.000000000,,,,,,,,
1781155890.494604,,,,-0.015086190,-0.007543095,0.000000000,,,,,
1781155890.494719,,,,,,,1781155890.494562626,0.903221430,0.062879513,-0.728997534,0.029063352
1781155890.495240,-0.015151640,-0.007575820,0.000000000,,,,,,,,
1781155890.495568,,,,-0.014568343,-0.008418052,0.000000000,,,,,
1781155890.495611,,,,,,,1781155890.495507717,0.903280945,0.062865722,-0.728970027,0.029055382
1781155890.496207,-0.015184364,-0.007592182,0.000000000,,,,,,,,
1781155890.496515,,,,-0.014589846,-0.008445773,0.000000000,,,,,
1781155890.496650,,,,,,,1781155890.496471167,0.903336750,0.062852768,-0.728944236,0.029047884
1781155890.497365,-0.015217089,-0.007608545,0.000000000,,,,,,,,
1781155890.497486,,,,-0.014655590,-0.008406526,0.000000000,,,,,
1781155890.497514,,,,,,,1781155890.497388124,0.903398953,0.062838260,-0.728915491,0.029039562
1781155890.498446,,,,-0.014631242,-0.008518740,0.000000000,,,,,
1781155890.498456,,,,,,,1781155890.498309851,0.903457224,0.062824690,-0.728888563,0.029031661
1781155890.498460,-0.015249814,-0.007624907,0.000000000,,,,,,,,
1781155890.499307,,,,-0.014699245,-0.008474984,0.000000000,,,,,
1781155890.499332,,,,,,,1781155890.499193192,0.903512278,0.062811806,-0.728863123,0.029024233
1781155890.499336,-0.015282539,-0.007641270,0.000000000,,,,,,,,
1781155890.500214,,,,-0.014760366,-0.008444120,0.000000000,,,,,
1781155890.500239,,,,,,,1781155890.500157356,0.903572864,0.062797565,-0.728835129,0.029016086
1781155890.500243,-0.015315264,-0.007657632,0.000000000,,,,,,,,
1781155890.501213,,,,-0.014743745,-0.008543274,0.000000000,,,,,
1781155890.501238,,,,,,,1781155890.501084328,0.903631129,0.062783883,-0.728808209,0.029008158
1781155890.501258,-0.015347989,-0.007673995,0.000000000,,,,,,,,
1781155890.502013,,,,-0.014797394,-0.008523695,0.000000000,,,,,
1781155890.502179,,,,,,,1781155890.501957417,0.903682725,0.062771720,-0.728784371,0.029001151
1781155890.502294,-0.015380714,-0.007690357,0.000000000,,,,,,,,
1781155890.502890,,,,-0.014889273,-0.008441218,0.000000000,,,,,
1781155890.502955,,,,,,,1781155890.502818584,0.903739905,0.062758154,-0.728757955,0.028993460
1781155890.503186,-0.015413439,-0.007706719,0.000000000,,,,,,,,
1781155890.503792,,,,-0.014872025,-0.008541784,0.000000000,,,,,
1781155890.503845,,,,,,,1781155890.503729105,0.903796905,0.062744643,-0.728731623,0.028985701
1781155890.504274,-0.015446164,-0.007723082,0.000000000,,,,,,,,
1781155890.504809,,,,-0.015446164,-0.007723082,0.000000000,,,,,
1781155890.505001,,,,,,,1781155890.504733562,0.903858377,0.062729507,-0.728703226,0.028978132
1781155890.505463,-0.015478889,-0.007739444,0.000000000,,,,,,,,
1781155890.505797,,,,-0.014896540,-0.008649321,0.000000000,,,,,
1781155890.505852,,,,,,,1781155890.505736351,0.903918432,0.062715242,-0.728675485,0.028969850
1781155890.506542,-0.015511614,-0.007755807,0.000000000,,,,,,,,
1781155890.506708,,,,-0.014912449,-0.008614358,0.000000000,,,,,
1781155890.506820,,,,,,,1781155890.506632805,0.903976059,0.062701537,-0.728648866,0.028961933
1781155890.507291,-0.015544339,-0.007772169,0.000000000,,,,,,,,
1781155890.507656,,,,-0.014966623,-0.008595082,0.000000000,,,,,
1781155890.507747,,,,,,,1781155890.507598400,0.904038386,0.062686656,-0.728620079,0.028953387
1781155890.508300,-0.015577064,-0.007788532,0.000000000,,,,,,,,
1781155890.508414,,,,-0.014957445,-0.008681532,0.000000000,,,,,
1781155890.508459,,,,,,,1781155890.508318663,0.904085770,0.062675348,-0.728598195,0.028946824
1781155890.509243,-0.015609788,-0.007804894,0.000000000,,,,,,,,
1781155890.509460,,,,-0.015123225,-0.008474977,0.000000000,,,,,
1781155890.509503,,,,,,,1781155890.509268045,0.904144712,0.062661122,-0.728570974,0.028938852
1781155890.510273,,,,-0.015052458,-0.008665772,0.000000000,,,,,
1781155890.510279,-0.015642513,-0.007821257,0.000000000,,,,,,,,
1781155890.510397,,,,,,,1781155890.510258913,0.904206499,0.062646276,-0.728542440,0.028930305
1781155890.511240,,,,-0.015060489,-0.008721633,0.000000000,,,,,
1781155890.511278,,,,,,,1781155890.511112690,0.904261517,0.062633047,-0.728517034,0.028922643
1781155890.511283,-0.015675238,-0.007837619,0.000000000,,,,,,,,
1781155890.512082,,,,-0.015153514,-0.008636842,0.000000000,,,,,
1781155890.512180,,,,,,,1781155890.512058258,0.904318805,0.062619183,-0.728490581,0.028914742
1781155890.512186,-0.015707963,-0.007853982,0.000000000,,,,,,,,
1781155890.513001,,,,-0.015165728,-0.008688056,0.000000000,,,,,
1781155890.513031,,,,,,,1781155890.512931585,0.904371637,0.062606386,-0.728466187,0.028907410
1781155890.513329,-0.015740688,-0.007870344,0.000000000,,,,,,,,
1781155890.513890,,,,-0.015740688,-0.007870344,0.000000000,,,,,
1781155890.513959,,,,,,,1781155890.513819695,0.904429631,0.062591801,-0.728439410,0.028900118
1781155890.514259,-0.015773413,-0.007886707,0.000000000,,,,,,,,
